venue_id,name,city,matched_name,address,lat,lng,confidence,needs_review
copenhagen_021,Lilie Bakery,Copenhagen,Lille Bakery,"Refshalevej 213B, 1432 København, Denmark",55.6900548,12.6133271,high,false
copenhagen_022,Juno Bakery,Copenhagen,Juno the bakery,"Århusgade 48, 2100 København, Denmark",55.7061815,12.5818152,high,false
copenhagen_023,Delphine,Copenhagen,Delphine,"Vesterbrogade 40, 1620 København, Denmark",55.6725121,12.5558178,high,false
copenhagen_024,Reffen,Copenhagen,Reffen - Copenhagen Street Food,"Refshalevej 167, 1432 København, Denmark",55.69363329999999,12.6082318,high,false
copenhagen_025,Farbo Pasta,Copenhagen,Fabro,"Borgergade 134, 1310 København, Denmark",55.6866065,12.5878026,high,false
copenhagen_026,Rabarbergaarden,Copenhagen,Rabarbergården,"Holløse Gade 21, 3210 Vejby, Denmark",56.0546866,12.1191034,high,false
copenhagen_027,Vaekst,Copenhagen,Vækst,"Sankt Peders Stræde 34, 1453 København, Denmark",55.6788412,12.567143,high,false
copenhagen_028,Halifax,Copenhagen,Halifax,"Larsbjørnsstræde 9, 1454 København, Denmark",55.678176,12.56957,high,false
copenhagen_029,Popl Burger,Copenhagen,POPL Burger,"Strandgade 108, 1401 København, Denmark",55.6776052,12.5977571,high,false
copenhagen_030,Restaurant Camino,Copenhagen,Camino,"Høkerboderne 16B, 1712 København, Denmark",55.6682443,12.5575472,high,false
copenhagen_031,Baka d' Busk,Copenhagen,Baka d' Busk,"Rantzausgade 44, 2200 København, Denmark",55.6872912,12.547755,high,false
copenhagen_032,Yellow,Copenhagen,Yellow,"Kapelvej 1, 2200 København, Denmark",55.69020210000001,12.5543809,high,false
copenhagen_033,Ruby,Copenhagen,Ruby,"Nybrogade 10, 1203 København, Denmark",55.6767538,12.5766669,high,false
copenhagen_034,Soho House,Copenhagen,Soho House Copenhagen,"Havnegade 44, 1058 København, Denmark",55.6778404,12.5918823,high,false
copenhagen_035,Beau Marche,Copenhagen,Beau Marché,"Ny Østergade 32, 1101 København, Denmark",55.6821588,12.5817396,high,false
copenhagen_036,Sanders,Copenhagen,Hotel Sanders,"Tordenskjoldsgade 15, 1055 København, Denmark",55.6784056,12.5875593,high,false
copenhagen_037,Friheden,Copenhagen,Friheden,"Esromgade 15, 1 1, 2200 København, Denmark",55.6981353,12.541027,high,false
copenhagen_038,Vivant Wine Bar,Copenhagen,Bar Vivant,"Elmegade 4, 2200 København, Denmark",55.68949929999999,12.5581813,high,false
copenhagen_039,Hotel Sanders,Copenhagen,Hotel Sanders,"Tordenskjoldsgade 15, 1055 København, Denmark",55.6784056,12.5875593,high,false
copenhagen_040,Hotel Alexandra,Copenhagen,Hotel Alexandra,"H. C. Andersens Blvd. 8, 1553 København V, Denmark",55.67703419999999,12.5660768,high,false
copenhagen_041,The Audo,Copenhagen,Audo House,"Århusgade 130, 2150 København, Denmark",55.7075149,12.5943832,high,false
copenhagen_042,Villa Copenhagen,Copenhagen,Villa Copenhagen,"Tietgensgade 35, 39, 1704 København, Denmark",55.67138,12.5675418,high,false
copenhagen_043,D'Angleterre,Copenhagen,Hotel D'Angleterre,"Kongens Nytorv 34, 1050 København, Denmark",55.6806052,12.5846997,high,false
copenhagen_044,Silk Street Apartments,Copenhagen,Pulse Living,"Hejrevej 8, 2400 København, Denmark",55.7009115,12.533903,high,false
copenhagen_045,Tekla,Copenhagen,Tekla Copenhagen,"Vognmagergade 7a, 1120 København, Denmark",55.6821946,12.578885,high,false
copenhagen_046,Illum,Copenhagen,ILLUM,"Østergade 52, 1100 København, Denmark",55.67947419999999,12.580638,high,false
copenhagen_047,Acne Outlet,Copenhagen,Acne Archive Elmegade,"Elmegade 21, 2200 København, Denmark",55.6902384,12.5592422,high,false
copenhagen_048,Ganni Post Modern,Copenhagen,GANNI POSTMODERN,"Overgaden Oven Vandet 40, 1415 København K, Denmark",55.6726184,12.5916153,high,false
copenhagen_049,American Vintage,Copenhagen,American Vintage,"Pilestræde 35, 1114 København, Denmark",55.680818,12.580094,high,false
copenhagen_050,Times Up Vintage,Copenhagen,Time's Up Vintage,"Krystalgade 4, 1172 Indre By, Denmark",55.6812902,12.5746119,high,false
copenhagen_051,Lula's 2nd Hand,Copenhagen,Lula,"Antonigade 9, 1106 København, Denmark",55.6804342,12.5812581,high,false
copenhagen_052,Reseller,Copenhagen,Reseller,"Klareboderne 4, 1115 København K, Denmark",55.6807798,12.5781748,high,false
copenhagen_053,Samsoe Samsoe,Copenhagen,Samsøe Samsøe,"Købmagergade 48, 1150 København, Denmark",55.6811176,12.5769075,high,false
copenhagen_054,Naked,Copenhagen,NAKED,"Store Regnegade 2, 1110 København, Denmark",55.6812938,12.5814869,high,false
copenhagen_055,Storm,Copenhagen,Storm - design art fashion,"Store Regnegade 1, 1110 København, Denmark",55.681451,12.581378,high,false
copenhagen_056,Stine Goya,Copenhagen,Stine Goya,"Gothersgade 58, 1123 København K, Denmark",55.6826686,12.5810268,high,false
copenhagen_057,Ferm Living,Copenhagen,Ferm Living,"Kuglegårdsvej 1, 5, 1434 København, Denmark",55.6779149,12.6002837,high,false
copenhagen_058,Arket,Copenhagen,ARKET Store,"Købmagergade 33, 1150 København, Denmark",55.6804485,12.5780925,high,false
copenhagen_059,Canal Tour,Copenhagen,Stromma | Canal Tours Copenhagen from Nyhavn | Departure Point,"Nyhavn 3, 1051 København, Denmark",55.6805274,12.587945,high,false
copenhagen_060,Islands Brygge,Copenhagen,Islands Brygge,"Islands Brygge, København, Denmark",55.664052,12.5730732,high,false
copenhagen_061,Botanical Gardens,Copenhagen,Botanical Garden,"Gothersgade 128, 1123 København K, Denmark",55.6849043,12.5733926,high,false
copenhagen_062,Meatpacking,Copenhagen,"Meatpacking District, Copenhagen","Meatpacking District, Copenhagen, Copenhagen, Denmark",55.6684381,12.5593575,medium,true
copenhagen_063,Nyhavn,Copenhagen,Nyhavn,"Nyhavn, Indre By, Denmark",55.679776,12.5913041,high,false
copenhagen_064,Christianshavn,Copenhagen,Christianshavn,"Christianshavn, Copenhagen, Denmark",55.6736581,12.5892028,medium,true
copenhagen_065,Danish Design Museum,Copenhagen,Designmuseum Danmark,"Bredgade 68, 1260 København, Denmark",55.6865563,12.5928422,high,false
hamptons_002,Sagaponack General Store,Hamptons,Sagaponack General Store,"542 Sagg Main St, Sagaponack, NY 11962, USA",40.9260867,-72.27843709999999,high,false
hamptons_003,Parish Art Museum,Hamptons,Parrish Art Museum,"279 Montauk Hwy, Water Mill, NY 11976, USA",40.9047087,-72.3654797,high,false
hamptons_004,Dan Flavin Art Institute,Hamptons,Dia Bridgehampton / The Dan Flavin Art Institute,"23 Corwith Ave, Bridgehampton, NY 11932, USA",40.9366658,-72.3049329,high,false
hamptons_005,Eric Firestone Gallery,Hamptons,Eric Firestone Gallery,"4 Newtown Ln, East Hampton, NY 11937, USA",40.96404039999999,-72.1853016,high,false
hamptons_006,Farm and Forage Market,Hamptons,Farm & Forage Market,"36 Hampton Rd, Southampton, NY 11968, USA",40.8871759,-72.3881158,medium,true
hamptons_007,The Wine Stand at Wolffer Estate,Hamptons,The Wine Stand at Wölffer Estate,"3312 Montauk Hwy, Sagaponack, NY 11962, USA",40.9427121,-72.2734875,high,false
hamptons_008,Sag Harbor Tavern,Hamptons,Sag Harbor Tavern,"26 Bay St, Sag Harbor, NY 11963, USA",41.0011277,-72.2926775,high,false
hamptons_009,Provisions,Hamptons,Provisions,"7 Main St, Sag Harbor, NY 11963, USA",41.00210140000001,-72.29545279999999,high,false
hamptons_010,Buddha Berry,Hamptons,BuddhaBerry,"125 Main St, Sag Harbor, NY 11963, USA",40.999537,-72.2951431,high,false
hamptons_011,Le Bilboquet,Hamptons,Le Bilboquet,"1 Long Wharf, Sag Harbor, NY 11963, USA",41.0030326,-72.2953948,high,false
hamptons_012,Dopo La Spiaggia,Hamptons,DOPO La Spiaggia,"6 Bay St, Sag Harbor, NY 11963, USA",41.001636,-72.2938631,high,false
hamptons_013,Goop,Hamptons,goop Sag Harbor,"4 Bay St, Sag Harbor, NY 11963, USA",41.0016712,-72.2940863,high,false
hamptons_014,Matriarch,Hamptons,Matriarch Gallery,"55 N Mallory St, Hampton, VA 23663, USA",37.0205136,-76.31979369999999,low,true
hamptons_015,Shelter Island,Hamptons,Shelter Island,"Shelter Island, NY, USA",41.0681549,-72.3386939,medium,true
hamptons_016,Rams Head Inn,Hamptons,The Ram's Head Inn,"108 S Ram Island Dr, Shelter Island Heights, NY 11965, USA",41.0797044,-72.2942218,high,false
hamptons_017,The Pridwin,Hamptons,The Pridwin Hotel & Cottages,"81 Shore Rd, Shelter Island, NY 11964, USA",41.0696792,-72.3752441,high,false
hamptons_019,Red Horse Market,Hamptons,Red Horse Market - East Hampton,"74 Montauk Hwy, East Hampton, NY 11937, USA",40.9541983,-72.20985809999999,high,false
hamptons_020,East Hampton Grill,Hamptons,East Hampton Grill,"99 N Main St, East Hampton, NY 11937, USA",40.9690665,-72.1824173,high,false
hamptons_021,1770 House,Hamptons,1770 House Restaurant & Inn,"143 Main St, East Hampton, NY 11937, USA",40.9588683,-72.19037159999999,high,false
hamptons_022,Sant Ambroeus,Hamptons,Sant Ambroeus East Hampton,"66 Newtown Ln, East Hampton, NY 11937, USA",40.964508,-72.18744819999999,high,false
hamptons_023,Soul Cycle,Hamptons,SoulCycle East Hampton,"68 Newtown Ln, East Hampton, NY 11937, USA",40.965112,-72.187737,high,false
hamptons_024,Karina Zabete,Hamptons,Kirna Zabête,"66 Newtown Ln, East Hampton, NY 11937, USA",40.9645899,-72.18798009999999,high,false
hamptons_025,Reformation Vintage,Hamptons,Reformation,"85 Main St, East Hampton, NY 11937, USA",40.9622237,-72.18712,high,false
hamptons_026,"Ro, Bone & Sunshine",Hamptons,Gubbins the Perfect Fit,"54 Park Pl, East Hampton, NY 11937, USA",40.9631589,-72.1866959,high,false
hamptons_027,Hampton Chutney,Hamptons,Hampton Chutney Co.,"107 Newtown Ln, East Hampton, NY 11937, USA",40.9650468,-72.1914269,high,false
hamptons_028,Rita's Cantina,Hamptons,Rita Cantina,"28 Maidstone Park Rd, East Hampton, NY 11937, USA",41.035545,-72.1782415,high,false
hamptons_029,Montauk General Store,Hamptons,Montauk General Store,"14 Amagansett Square, Amagansett, NY 11930, USA",40.9744875,-72.1412446,high,false
hamptons_030,Carissa's,Hamptons,Carissa's the Bakery - Amagansett,"221 Pantigo Rd, East Hampton, NY 11937, USA",40.9681176,-72.1688814,high,false
hamptons_031,Jacks Stir Brew,Hamptons,Jack’s Stir Brew Coffee,"146 Montauk Hwy, Amagansett, NY 11930, USA",40.9744603,-72.1421319,high,false
hamptons_032,Drugstore,Hamptons,CVS,"38 Pantigo Rd, East Hampton, NY 11937, USA",40.96546499999999,-72.1824949,high,false
hamptons_033,Amber Waves Farm,Hamptons,"Amber Waves Farm, Market & Cafe","367 Main St, Amagansett, NY 11930, USA",40.9779364,-72.1370208,high,false
hamptons_034,Fini Pizza,Hamptons,Fini Pizza Amagansett,"237 Main St, Amagansett, NY 11930, USA",40.9757821,-72.14068089999999,high,false
hamptons_035,St Lucer,Hamptons,Citarella Gourmet Market - East Hampton,"2 Pantigo Rd, East Hampton, NY 11937, USA",40.9639952,-72.1843265,high,false
hamptons_036,Wölffer,Hamptons,Wölffer Estate Vineyard,"139 Sagg Rd, Sagaponack, NY 11962, USA",40.9450247,-72.27748280000002,high,false
hamptons_037,Loopy Mango,Hamptons,,,,,low,true
hamptons_038,Clare V.,Hamptons,Clare V.,"249 Main St, Amagansett, NY 11930, USA",40.9761033,-72.1408276,high,false
hamptons_039,Love Adorned,Hamptons,Love Adorned,"156 Main St, Amagansett, NY 11930, USA",40.9745969,-72.14133939999999,high,false
hamptons_040,LoveShackFancy,Hamptons,LoveShackFancy,"3 Madison St, Sag Harbor, NY 11963, USA",40.9992078,-72.29517,high,false
hamptons_041,Louise Point,Hamptons,Louse Point Town Beach,"112 Louse Point Rd, East Hampton, NY 11937, USA",41.0219212,-72.1364734,high,false
hamptons_042,LnL Corner Store,Hamptons,East End Food Mart,"148 N Main St, East Hampton, NY 11937, USA",40.9710057,-72.1816462,high,false
hamptons_043,Galerie Sardine,Hamptons,Galerie Sardine,"117 E 10th St, New York, NY 10003, USA",40.730411,-73.98803099999999,low,true
hamptons_044,Ditch Plains Beach,Hamptons,Ditch Plains Beach,"18 Ditch Plains Rd, Montauk, NY 11954, USA",41.0394783,-71.91700809999999,high,false
hamptons_045,Ditch Witch,Hamptons,Ditch Witch,"Ditch Plains Beach 2nd Parking lot (End of, Otis Rd, Montauk, NY 11954, USA",41.0400048,-71.91427999999999,high,false
hamptons_046,Shadmoor State Park,Hamptons,Shadmoor State Park,"900 Montauk Hwy, Montauk, NY 11954, USA",41.0384114,-71.9268428,high,false
hamptons_047,Duryea's,Hamptons,Duryea's Montauk,"65 Tuthill Rd, Montauk, NY 11954, USA",41.051312,-71.9576338,high,false
hamptons_048,Crows Nest,Hamptons,The Crow's Nest,"4 Old West Lake Dr, Montauk, NY 11954, USA",41.0471967,-71.91304040000001,high,false
hamptons_049,Left Hand,Hamptons,Starbucks Coffee Company,"39 Main St, East Hampton, NY 11937, USA",40.96327,-72.18599999999999,high,false
hamptons_050,John's Drive-In,Hamptons,John Papas Cafe,"18 Park Pl, East Hampton, NY 11937, USA",40.9623868,-72.1873111,high,false
hamptons_051,The Lobster Roll,Hamptons,LUNCH Lobster Roll Southampton,"32 Montauk Hwy, Southampton, NY 11968, USA",40.8986221,-72.37063239999999,high,false
hamptons_052,Clam Bar,Hamptons,Clam Bar at Napeague,"2025 Montauk Hwy, Amagansett, NY 11930, USA",40.9984951,-72.0435825,high,false
hamptons_053,Navy Beach,Hamptons,"Navy Beach Restaurant, Montauk | Seafood Restaurant","16 Navy Rd, Montauk, NY 11954, USA",41.0444393,-71.9598816,high,false
hamptons_054,Marram Montauk,Hamptons,Marram,"21 Oceanview Terrace, Montauk, NY 11954, USA",41.034751,-71.937488,high,false
hamptons_055,Reform Club,Hamptons,The Reform Club,"23 Windmill Ln, Amagansett, NY 11930, USA",40.974732,-72.14495529999999,high,false
hamptons_056,Roundhouse,Hamptons,"The Roundtree Amagansett, a Small Luxury Hotel","273 Main St, Amagansett, NY 11930, USA",40.9763509,-72.1399757,high,false
hamptons_057,Barons Cove,Hamptons,Zagara at Faraway Sag Harbor,"31 W Water St, Sag Harbor, NY 11963, USA",41.0000413,-72.300607,medium,true
hamptons_059,The Maidstone,Hamptons,LDV at The Maidstone,"207 Main St, East Hampton, NY 11937, USA",40.9553903,-72.19366389999999,high,false
hamptons_060,Room at the Beach,Hamptons,A Room at the Beach,"2668 Montauk Hwy, Bridgehampton, NY 11932, USA",40.9393117,-72.29545379999999,high,false
hamptons_061,Gurneys,Hamptons,Gurney's Montauk Resort & Seawater Spa,"290 Old Montauk Hwy, Montauk, NY 11954, USA",41.0152428,-71.9918816,high,false
hamptons_062,Hero Beach Club,Hamptons,Hero Beach Club,"626 Montauk Hwy, Montauk, NY 11954, USA",41.030707,-71.952146,high,false
hamptons_063,Sunset Beach,Hamptons,Sunset Beach Hotel,"35 Shore Rd, Shelter Island Heights, NY 11965, USA",41.073572,-72.365618,high,false
hamptons_064,Topping Rose House,Hamptons,Topping Rose House,"1 Bridgehampton-Sag Harbor Turnpike, Bridgehampton, NY 11932, USA",40.9382011,-72.300254,high,false
hamptons_065,Shou Sugi Bath House,Hamptons,Shou Sugi Ban House,"337 Montauk Hwy, Water Mill, NY 11976, USA",40.9054261,-72.3641542,high,false
hamptons_066,Daunt's Albatross,Hamptons,Daunt's Albatross Motel,"44 S Elmwood Ave, Montauk, NY 11954, USA",41.0333693,-71.9442505,high,false
jaipur_001,Rajmahal Palace Raas,Jaipur,Rajmahal Palace RAAS Jaipur,"Sardar Patel Marg, Shivaji Nagar, Jaipur, Rajasthan 302001, India",26.9072956,75.7936716,high,false
jaipur_002,Anopura,Jaipur,Anopura Jaipur,"samred kalan, jamwa ramgarh, Jaipur, Anoppura, Rajasthan 303109, India",27.0831798,76.0631448,high,false
jaipur_003,Amanbagh,Jaipur,Amanbagh Jaipur,"Container Depot, from, Kanakpura Railway Station, 120 Foot Rd, near Kanakpura, Gokulpura, Jaipur, Rajasthan 302012, India",26.9345297,75.7040791,high,false
jaipur_004,Aman-i-Khas,Jaipur,Aman-i-khas,"Village- Sherpur, near Ranthambore National Park, Khilchipur, Sawai Madhopur, Rajasthan 322001, India",26.0636546,76.4412208,low,true
jaipur_005,Rambagh Palace,Jaipur,"Rambagh Palace, Jaipur","Bhawani Singh Rd, Rambagh, Jaipur, Rajasthan 302005, India",26.8981053,75.8081498,high,false
jaipur_006,The Johri,Jaipur,The Johri Jaipur,"3950, MSB Ka Rasta, Johri Bazar, Ghat Darwaza, Jaipur, Rajasthan 302003, India",26.9186384,75.82647709999999,high,false
jaipur_007,47 Jobner Bagh,Jaipur,47 Jobner Bagh,"Chandpol Police Line, WRG3+4RW, Station Rd, Near Chandpol Metro Station T3, Kanti Nagar, Sindhi Camp, Jaipur, Rajasthan 302001, India",26.9253683,75.8045831,high,false
jaipur_008,28 Kothi,Jaipur,28 Kothi,"House no. 28, Shivaji Nagar, Civil Lines, Jaipur, Rajasthan 302006, India",26.905191,75.786335,high,false
jaipur_009,Villa Palladio,Jaipur,Villa Palladio Jaipur,"Abhay Niwas Palace Sumel, Jamdoli Chouraha, Sumel, Beermalpura at Mukandpura, Rajasthan 302031, India",26.924201,75.91743919999999,high,false
jaipur_010,1135 AD,Jaipur,1135 AD,"1135 AD, Amber Palace, Jaleb Chowk, Devisinghpura, Amer, Jaipur, Rajasthan 302028, India",26.9868113,75.8505696,high,false
jaipur_011,Villa Palladio,Jaipur,Villa Palladio Jaipur,"Abhay Niwas Palace Sumel, Jamdoli Chouraha, Sumel, Beermalpura at Mukandpura, Rajasthan 302031, India",26.924201,75.91743919999999,high,false
jaipur_012,The Johri,Jaipur,The Johri Jaipur,"3950, MSB Ka Rasta, Johri Bazar, Ghat Darwaza, Jaipur, Rajasthan 302003, India",26.9186384,75.82647709999999,high,false
jaipur_013,Niros,Jaipur,Niros Restaurant,"Shop No 73, Sharma building, 319, Mirza Ismail Rd, Panch Batti, C Scheme, New Colony, Jaipur, Rajasthan 302001, India",26.916288,75.81145459999999,high,false
jaipur_014,Bar Palladio,Jaipur,Bar Palladio Jaipur,"Kanota Bagh, Narayan Singh Rd, Rambagh, Jaipur, Rajasthan 302004, India",26.8982781,75.8139953,high,false
jaipur_015,Polo Bar,Jaipur,Polo Bar,"1st Floor, RAMBAGH PALACE, Bhawani Singh Rd, Rambagh, Jaipur, Rajasthan 302015, India",26.8983426,75.80843,high,false
jaipur_016,City Palace,Jaipur,The City Palace,"Gangori Bazaar, J.D.A. Market, Kanwar Nagar, Jaipur, Rajasthan 302002, India",26.9257943,75.8236714,high,false
jaipur_017,Patrika Gate,Jaipur,Patrika Gate,"RRR2+JHC, Jaipur, Rajasthan 302018, India",26.8415654,75.8013802,high,false
jaipur_018,Amber Fort,Jaipur,Amber Palace,"Devisinghpura, Amer, Jaipur, Rajasthan 302001, India",26.9854865,75.8513454,high,false
jaipur_019,Hawa Mahal,Jaipur,Hawa Mahal,"Hawa Mahal Rd, Badi Choupad, J.D.A. Market, Kanwar Nagar, Jaipur, Rajasthan 302002, India",26.9240458,75.8267144,high,false
jaipur_020,Jal Mahal,Jaipur,Jal Mahal,"Jal Mahal, Amer, Jaipur, Rajasthan 302002, India",26.9534584,75.84612349999999,high,false
jaipur_021,Anokhi Museum,Jaipur,Anokhi Museum,"Anokhi Haveli Kheri Gate, Amer, Jaipur, Rajasthan 302028, India",26.99271,75.850776,high,false
jaipur_022,The Gem Palace,Jaipur,The Gem Palace,"Shop No. 348, Mirza Ismail Rd, Jayanti Market, New Colony, Jaipur, Rajasthan 302001, India",26.9168957,75.8130028,high,false
jaipur_023,Hot Pink,Jaipur,Hot Pink,"26, Hotel Narain Niwas Palace, Narayan Singh Rd, Rambagh, Jaipur, Rajasthan 302004, India",26.8983338,75.8145098,high,false
jaipur_024,PDFK Store,Jaipur,The PDKF Store,"The, CITY PALACE, Malve Nagar, J.D.A. Market, Kanwar Nagar, Jaipur, Rajasthan 302002, India",26.9255185,75.824241,high,false
jaipur_025,Soma Shop,Jaipur,Soma Shop,"D-43, A-1, Bhagat Singh Marg, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",26.9117611,75.8016772,high,false
jaipur_026,Jaipur Modern,Jaipur,Jaipur Modern - Store & Kitchen,"51, Dhuleshwar Garden, Sardar Patel Marg, near Kotak Bank, C Scheme, Jaipur, Rajasthan 302001, India",26.9140009,75.7988414,high,false
jaipur_027,Palace Atelier,Jaipur,The Palace Atelier,"The, PALACE ATELIER, CITY PALACE, Gangori Bazaar, J.D.A. Market, Pink City, Jaipur, Rajasthan 302002, India",26.9257401,75.8236617,high,false
jaipur_028,Ecru Export,Jaipur,Ecru Export Pvt. Ltd.(ecru online),"B-8, Bhawani Singh Rd, near Unicef Office, Durgadas Colony, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",26.9020778,75.7947162,high,false
jaipur_029,Anokhi Textiles,Jaipur,Anokhi Textiles,"Temple, near THIKANA MANDIR SHRI GOVINDDEVJI MAHARAJ, opposite Gurudawara, Chandi Ki Taksal, J.D.A. Market, Brahampuri, Jaipur, Rajasthan 302002, India",26.9282968,75.82739269999999,high,false
jaipur_030,Idli Design,Jaipur,IDLI DESIGN PVT. LTD,"Plot No. S 1, Subhash Marg, Durgadas Colony, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302006, India",26.902399,75.7961818,high,false
jaipur_031,Ridhi Sidhi Textiles,Jaipur,Ridhi Sidhi Textiles,"Outisde, Jorawar Singh Gate, Amber Palace Road, next to hotel wind palace, Govind Nagar West, Govind Nagar, Jaipur, Rajasthan 302002, India",26.9374719,75.8349637,high,false
jaipur_032,Niia House,Jaipur,House of NIIRA,"308, Block C, Nirman Nagar, Brijlalpura, Jaipur, Rajasthan 302019, India",26.8888196,75.75245579999999,high,false
jaipur_033,Frozen Music,Jaipur,FROZEN MUSIC,"H-147, Hans Vihar, RIICO Industrial Area, Mansarovar, Jaipur, Rajasthan 302020, India",26.831037,75.7741783,high,false
